Data from Location5.07152019.Energy5.Lamp.07192019.3%Agarose_HRD10591_15-39-11-388.txt Node
Date: Fri Jul 19 15:39:11 EDT 2019
User: cochatt
Spectrometer: HR+D1059
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
223.165	-31.19
223.4	-31.19
223.635	-31.19
223.869	-12.19
224.104	-19.19
224.338	0.81
224.573	-18.19
224.808	-23.19
225.042	-11.19
225.277	0.81
225.511	4.81
225.746	20.81
225.98	4.81
226.215	10.81
226.449	12.81
226.683	18.81
226.918	23.81
227.152	16.81
227.387	23.81
227.621	34.81
227.856	42.81
228.09	43.81
228.324	58.81
228.559	55.81
228.793	64.81
229.027	76.81
229.262	57.81
229.496	58.81
229.73	62.81
229.964	67.81
230.199	80.81
230.433	74.81
230.667	87.81
230.901	69.81
231.136	76.81
231.37	86.81
231.604	77.81
231.838	79.81
232.072	84.81
232.306	77.81
232.541	76.81
232.775	72.81
233.009	90.81
233.243	86.81
233.477	103.81
233.711	68.81
233.945	78.81
234.179	89.81
234.413	79.81
234.647	80.81
234.881	74.81
235.115	81.81
235.349	70.81
235.583	81.81
235.817	69.81
236.051	62.81
236.285	75.81
236.519	72.81
236.753	81.81
236.987	82.81
237.221	76.81
237.455	69.81
237.689	80.81
237.922	84.81
238.156	87.81
238.39	82.81
238.624	91.81
238.858	81.81
239.091	66.81
239.325	82.81
239.559	75.81
239.793	72.81
240.027	88.81
240.26	70.81
240.494	74.81
240.728	79.81
240.961	62.81
241.195	75.81
241.429	78.81
241.662	72.81
241.896	59.81
242.13	65.81
242.363	66.81
242.597	73.81
242.83	64.81
243.064	78.81
243.298	72.81
243.531	84.81
243.765	80.81
243.998	83.81
244.232	67.81
244.465	67.81
244.699	85.81
244.932	71.81
245.166	73.81
245.399	83.81
245.633	70.81
245.866	85.81
246.099	76.81
246.333	76.81
246.566	80.81
246.8	79.81
247.033	87.81
247.266	82.81
247.5	92.81
247.733	85.81
247.966	81.81
248.2	81.81
248.433	75.81
248.666	76.81
248.899	84.81
249.133	70.81
249.366	80.81
249.599	75.81
249.832	81.81
250.066	97.81
250.299	75.81
250.532	75.81
250.765	70.81
250.998	78.81
251.231	84.81
251.465	72.81
251.698	80.81
251.931	78.81
252.164	75.81
252.397	84.81
252.63	80.81
252.863	81.81
253.096	73.81
253.329	100.81
253.562	88.81
253.795	78.81
254.028	59.81
254.261	76.81
254.494	62.81
254.727	62.81
254.96	99.81
255.193	89.81
255.426	79.81
255.659	74.81
255.892	99.81
256.124	80.81
256.357	82.81
256.59	89.81
256.823	81.81
257.056	89.81
257.289	91.81
257.521	71.81
257.754	74.81
257.987	79.81
258.22	66.81
258.452	83.81
258.685	86.81
258.918	76.81
259.151	72.81
259.383	64.81
259.616	80.81
259.849	79.81
260.081	78.81
