Data from 1971.PennyLincolnUp.Lamp.En5.5.200Scan.071719.P1.Scan 2. Changed Angle._HRD10591_15-23-19-842.txt Node
Date: Thu Jul 18 15:23:19 EDT 2019
User: cochatt
Spectrometer: HR+D1059
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
223.165	-11.31
223.4	-11.31
223.635	-11.31
223.869	-5.31
224.104	-30.31
224.338	-16.31
224.573	3.69
224.808	-12.31
225.042	-5.31
225.277	-9.31
225.511	-14.31
225.746	-12.31
225.98	1.69
226.215	6.69
226.449	26.69
226.683	24.69
226.918	21.69
227.152	31.69
227.387	29.69
227.621	30.69
227.856	40.69
228.09	44.69
228.324	49.69
228.559	49.69
228.793	74.69
229.027	96.69
229.262	98.69
229.496	124.69
229.73	147.69
229.964	164.69
230.199	131.69
230.433	115.69
230.667	117.69
230.901	121.69
231.136	115.69
231.37	130.69
231.604	107.69
231.838	116.69
232.072	109.69
232.306	113.69
232.541	107.69
232.775	113.69
233.009	115.69
233.243	98.69
233.477	117.69
233.711	123.69
233.945	127.69
234.179	109.69
234.413	112.69
234.647	105.69
234.881	111.69
235.115	109.69
235.349	119.69
235.583	129.69
235.817	120.69
236.051	119.69
236.285	134.69
236.519	121.69
236.753	139.69
236.987	142.69
237.221	195.69
237.455	248.69
237.689	189.69
237.922	148.69
238.156	130.69
238.39	130.69
238.624	126.69
238.858	129.69
239.091	113.69
239.325	124.69
239.559	122.69
239.793	137.69
240.027	147.69
240.26	145.69
240.494	164.69
240.728	166.69
240.961	147.69
241.195	143.69
241.429	130.69
241.662	132.69
241.896	125.69
242.13	123.69
242.363	143.69
242.597	133.69
242.83	137.69
243.064	119.69
243.298	138.69
243.531	138.69
243.765	131.69
243.998	122.69
244.232	146.69
244.465	146.69
244.699	153.69
244.932	136.69
245.166	143.69
245.399	145.69
245.633	135.69
245.866	151.69
246.099	153.69
246.333	143.69
246.566	143.69
246.8	158.69
247.033	151.69
247.266	174.69
247.5	162.69
247.733	161.69
247.966	173.69
248.2	163.69
248.433	173.69
248.666	170.69
248.899	184.69
249.133	200.69
249.366	227.69
249.599	198.69
249.832	186.69
250.066	181.69
250.299	183.69
250.532	195.69
250.765	210.69
250.998	224.69
251.231	240.69
251.465	211.69
251.698	214.69
251.931	198.69
252.164	211.69
252.397	201.69
252.63	213.69
252.863	208.69
253.096	216.69
253.329	232.69
253.562	222.69
253.795	226.69
254.028	239.69
254.261	218.69
254.494	239.69
254.727	264.69
254.96	267.69
255.193	283.69
255.426	253.69
255.659	239.69
255.892	241.69
256.124	227.69
256.357	229.69
256.59	223.69
256.823	217.69
257.056	223.69
257.289	215.69
257.521	204.69
257.754	202.69
257.987	212.69
258.22	226.69
258.452	202.69
258.685	216.69
258.918	194.69
259.151	211.69
259.383	218.69
259.616	224.69
259.849	225.69
260.081	254.69
260.314	245.69
260.547	242.69
260.779	257.69
261.012	242.69
261.244	230.69
261.477	224.69
261.71	206.69
261.942	234.69
262.175	234.69
262.407	221.69
262.64	217.69
262.872	195.69
263.105	211.69
263.337	217.69
263.57	232.69
263.802	213.69
264.035	205.69
264.267	210.69
264.499	210.69
264.732	207.69
264.964	207.69
265.197	214.69
265.429	199.69
265.661	195.69
265.894	190.69
266.126	219.69
266.358	193.69
266.591	215.69
266.823	214.69
267.055	205.69
267.287	213.69
267.52	227.69
267.752	200.69
267.984	219.69
268.216	202.69
268.448	215.69
268.681	203.69
268.913	224.69
269.145	237.69
269.377	261.69
269.609	266.69
269.841	249.69
270.073	269.69
270.306	288.69
270.538	305.69
270.77	312.69
271.002	294.69
271.234	280.69
271.466	278.69
271.698	301.69
271.93	317.69
272.162	297.69
272.394	308.69
272.626	302.69
272.858	277.69
273.09	264.69
273.322	267.69
273.553	244.69
273.785	257.69
274.017	259.69
274.249	269.69
274.481	239.69
274.713	242.69
274.945	244.69
275.176	240.69
275.408	246.69
275.64	241.69
275.872	240.69
276.104	243.69
276.335	273.69
276.567	244.69
276.799	285.69
277.031	278.69
277.262	317.69
277.494	301.69
277.726	293.69
277.957	264.69
278.189	259.69
278.421	244.69
278.652	242.69
278.884	235.69
279.115	261.69
279.347	247.69
279.579	249.69
279.81	241.69
280.042	238.69
280.273	215.69
280.505	235.69
280.736	221.69
280.968	224.69
281.199	254.69
281.431	245.69
281.662	259.69
281.894	253.69
282.125	224.69
282.356	257.69
282.588	270.69
282.819	296.69
283.051	263.69
283.282	259.69
283.513	242.69
283.745	239.69
283.976	246.69
284.207	270.69
284.439	245.69
284.67	253.69
284.901	251.69
285.132	270.69
285.364	246.69
285.595	252.69
285.826	259.69
286.057	263.69
286.288	264.69
286.52	267.69
286.751	248.69
286.982	248.69
287.213	257.69
287.444	262.69
287.675	261.69
287.906	274.69
288.138	262.69
288.369	270.69
288.6	291.69
288.831	275.69
289.062	285.69
289.293	266.69
289.524	257.69
289.755	242.69
289.986	266.69
290.217	255.69
290.448	274.69
290.679	277.69
290.91	251.69
291.141	243.69
291.371	257.69
291.602	253.69
291.833	253.69
292.064	254.69
292.295	252.69
292.526	263.69
292.757	271.69
292.987	242.69
293.218	252.69
293.449	242.69
293.68	264.69
293.91	252.69
294.141	246.69
294.372	264.69
294.603	267.69
294.833	256.69
295.064	257.69
295.295	265.69
295.525	257.69
295.756	273.69
295.987	269.69
296.217	310.69
296.448	297.69
296.679	276.69
296.909	252.69
297.14	256.69
297.37	256.69
297.601	261.69
297.831	274.69
298.062	264.69
298.292	258.69
298.523	265.69
298.753	257.69
298.984	283.69
299.214	267.69
299.445	274.69
299.675	283.69
299.905	265.69
300.136	273.69
300.366	280.69
300.597	298.69
300.827	277.69
301.057	290.69
301.288	305.69
301.518	281.69
301.748	293.69
301.979	293.69
302.209	294.69
302.439	283.69
302.669	289.69
302.9	263.69
303.13	290.69
303.36	286.69
303.59	287.69
303.82	318.69
304.051	304.69
304.281	295.69
304.511	281.69
304.741	295.69
304.971	277.69
305.201	280.69
305.431	279.69
305.661	296.69
305.891	291.69
306.121	286.69
306.352	292.69
306.582	322.69
306.812	293.69
307.042	278.69
307.272	299.69
307.502	301.69
307.731	289.69
307.961	303.69
308.191	301.69
308.421	305.69
308.651	295.69
308.881	309.69
309.111	308.69
309.341	324.69
309.571	319.69
309.8	331.69
310.03	337.69
310.26	327.69
310.49	343.69
310.72	342.69
310.949	355.69
311.179	394.69
311.409	347.69
311.639	343.69
311.868	357.69
312.098	331.69
312.328	361.69
312.557	378.69
312.787	390.69
313.017	381.69
313.246	371.69
313.476	355.69
313.706	342.69
313.935	359.69
314.165	351.69
314.394	371.69
314.624	361.69
314.853	367.69
315.083	365.69
315.312	353.69
315.542	346.69
315.771	349.69
316.001	343.69
316.23	342.69
316.46	331.69
316.689	335.69
316.919	362.69
317.148	361.69
317.377	350.69
317.607	351.69
317.836	358.69
318.065	357.69
318.295	343.69
318.524	346.69
318.753	352.69
318.983	357.69
319.212	361.69
319.441	342.69
319.67	364.69
319.9	369.69
320.129	363.69
320.358	365.69
320.587	359.69
320.816	376.69
321.046	361.69
321.275	372.69
321.504	373.69
321.733	376.69
321.962	382.69
322.191	419.69
322.42	415.69
322.649	417.69
322.878	442.69
323.108	460.69
323.337	489.69
323.566	490.69
323.795	516.69
324.024	564.69
324.253	715.69
324.482	1036.69
324.71	1595.69
324.939	2239.69
325.168	1967.69
325.397	1039.69
325.626	683.69
325.855	557.69
326.084	525.69
326.313	493.69
326.542	521.69
326.77	553.69
326.999	685.69
327.228	895.69
327.457	1410.69
327.686	1690.69
327.914	1169.69
328.143	752.69
328.372	642.69
328.6	608.69
328.829	568.69
329.058	582.69
329.287	583.69
329.515	544.69
329.744	511.69
329.972	490.69
330.201	519.69
330.43	554.69
330.658	601.69
330.887	621.69
331.115	602.69
331.344	538.69
331.572	485.69
331.801	457.69
332.03	469.69
332.258	465.69
332.486	419.69
332.715	435.69
332.943	426.69
333.172	420.69
333.4	438.69
333.629	429.69
333.857	444.69
334.085	451.69
334.314	474.69
334.542	482.69
334.771	496.69
334.999	469.69
335.227	449.69
335.455	411.69
335.684	422.69
335.912	411.69
336.14	383.69
336.369	409.69
336.597	429.69
336.825	410.69
337.053	413.69
337.281	410.69
337.51	396.69
337.738	414.69
337.966	405.69
338.194	417.69
338.422	421.69
338.65	408.69
338.878	395.69
339.106	409.69
339.334	398.69
339.562	380.69
339.79	400.69
340.018	398.69
340.246	410.69
340.474	425.69
340.702	402.69
340.93	394.69
341.158	397.69
341.386	409.69
341.614	411.69
341.842	402.69
342.07	375.69
342.298	407.69
342.526	391.69
342.754	393.69
342.981	369.69
343.209	385.69
343.437	396.69
343.665	388.69
343.893	394.69
344.12	394.69
344.348	389.69
344.576	387.69
344.804	398.69
345.031	417.69
345.259	429.69
345.487	436.69
345.714	434.69
345.942	405.69
346.17	394.69
346.397	391.69
346.625	374.69
346.853	384.69
347.08	397.69
347.308	384.69
347.535	404.69
347.763	409.69
347.99	412.69
348.218	394.69
348.445	401.69
348.673	413.69
348.9	404.69
349.128	388.69
349.355	387.69
349.583	382.69
349.81	374.69
350.037	378.69
350.265	374.69
350.492	382.69
350.72	371.69
350.947	392.69
351.174	382.69
351.402	429.69
351.629	418.69
351.856	397.69
352.083	413.69
352.311	403.69
352.538	415.69
352.765	442.69
352.992	420.69
353.22	417.69
353.447	401.69
353.674	407.69
353.901	377.69
354.128	385.69
354.355	382.69
354.583	382.69
354.81	375.69
355.037	365.69
355.264	364.69
355.491	370.69
355.718	380.69
355.945	365.69
356.172	355.69
356.399	342.69
356.626	346.69
356.853	384.69
357.08	375.69
357.307	351.69
357.534	387.69
357.761	366.69
357.988	371.69
358.215	375.69
358.441	385.69
358.668	371.69
358.895	365.69
359.122	355.69
359.349	403.69
359.576	381.69
359.802	438.69
360.029	467.69
360.256	446.69
360.483	454.69
360.709	410.69
360.936	413.69
361.163	388.69
361.39	409.69
361.616	408.69
361.843	397.69
362.07	378.69
362.296	407.69
362.523	410.69
362.749	401.69
362.976	394.69
363.203	395.69
363.429	387.69
363.656	379.69
363.882	376.69
364.109	369.69
364.335	387.69
364.562	393.69
364.788	399.69
365.015	399.69
365.241	374.69
365.468	409.69
365.694	387.69
365.92	393.69
366.147	391.69
366.373	380.69
366.599	399.69
366.826	372.69
367.052	391.69
367.278	374.69
367.505	386.69
367.731	403.69
367.957	389.69
368.184	377.69
368.41	375.69
368.636	417.69
368.862	415.69
369.089	418.69
369.315	377.69
369.541	373.69
369.767	366.69
369.993	397.69
370.219	369.69
370.445	396.69
370.672	378.69
370.898	391.69
371.124	375.69
371.35	366.69
371.576	381.69
371.802	394.69
372.028	385.69
372.254	399.69
372.48	381.69
372.706	385.69
372.932	373.69
373.158	386.69
373.384	383.69
373.61	388.69
373.835	375.69
374.061	396.69
374.287	379.69
374.513	374.69
374.739	404.69
374.965	383.69
375.191	409.69
375.416	386.69
375.642	365.69
375.868	382.69
376.094	377.69
376.319	387.69
376.545	388.69
376.771	389.69
376.997	369.69
377.222	393.69
377.448	391.69
377.674	389.69
377.899	375.69
378.125	378.69
378.35	371.69
378.576	370.69
378.802	382.69
379.027	387.69
379.253	400.69
379.478	399.69
379.704	383.69
379.929	376.69
380.155	379.69
380.38	376.69
380.606	393.69
380.831	375.69
381.057	401.69
381.282	387.69
381.507	379.69
381.733	376.69
381.958	391.69
382.184	401.69
382.409	391.69
382.634	402.69
382.86	395.69
383.085	396.69
383.31	401.69
383.535	406.69
383.761	407.69
383.986	409.69
384.211	393.69
384.436	410.69
384.662	403.69
384.887	398.69
385.112	393.69
385.337	429.69
385.562	392.69
385.787	390.69
386.013	430.69
386.238	424.69
386.463	407.69
386.688	410.69
386.913	405.69
387.138	409.69
387.363	413.69
387.588	412.69
387.813	419.69
388.038	436.69
388.263	415.69
388.488	421.69
388.713	421.69
388.938	421.69
389.163	408.69
389.387	432.69
389.612	410.69
389.837	419.69
390.062	390.69
390.287	399.69
390.512	409.69
390.736	424.69
390.961	437.69
391.186	440.69
391.411	408.69
391.636	419.69
391.86	403.69
392.085	420.69
392.31	429.69
392.534	428.69
392.759	425.69
392.984	425.69
393.208	422.69
393.433	423.69
393.658	446.69
393.882	422.69
394.107	431.69
394.331	445.69
394.556	418.69
394.78	413.69
395.005	455.69
395.229	426.69
395.454	410.69
395.678	427.69
395.903	461.69
396.127	460.69
396.352	476.69
396.576	441.69
396.801	448.69
397.025	442.69
397.249	449.69
397.474	456.69
397.698	440.69
397.922	464.69
398.147	495.69
398.371	499.69
398.595	459.69
398.82	477.69
399.044	466.69
399.268	477.69
399.492	511.69
399.717	524.69
399.941	550.69
400.165	584.69
400.389	587.69
400.613	552.69
400.837	521.69
401.062	495.69
401.286	482.69
401.51	478.69
401.734	482.69
401.958	504.69
402.182	488.69
402.406	519.69
402.63	506.69
402.854	484.69
403.078	505.69
403.302	509.69
403.526	504.69
403.75	517.69
403.974	518.69
404.198	486.69
404.422	511.69
404.645	505.69
404.869	488.69
405.093	547.69
405.317	553.69
405.541	597.69
405.765	565.69
405.988	540.69
406.212	525.69
406.436	579.69
406.66	579.69
406.883	552.69
407.107	576.69
407.331	597.69
407.555	672.69
407.778	669.69
408.002	605.69
408.226	570.69
408.449	564.69
408.673	558.69
408.896	599.69
409.12	637.69
409.344	616.69
409.567	536.69
409.791	533.69
410.014	517.69
410.238	521.69
410.461	512.69
410.685	535.69
410.908	538.69
411.132	571.69
411.355	595.69
411.578	587.69
411.802	539.69
412.025	505.69
412.249	535.69
412.472	561.69
412.695	591.69
412.919	571.69
413.142	527.69
413.365	523.69
413.589	519.69
413.812	496.69
414.035	470.69
414.258	486.69
414.482	488.69
414.705	485.69
414.928	483.69
415.151	478.69
415.374	481.69
415.597	480.69
415.821	473.69
416.044	449.69
416.267	503.69
416.49	487.69
416.713	487.69
416.936	494.69
417.159	466.69
417.382	490.69
417.605	485.69
417.828	513.69
418.051	524.69
418.274	486.69
418.497	484.69
418.72	500.69
418.943	505.69
419.166	493.69
419.389	511.69
419.611	500.69
419.834	513.69
420.057	516.69
420.28	519.69
420.503	500.69
420.726	526.69
420.948	527.69
421.171	584.69
421.394	585.69
421.617	544.69
421.839	519.69
422.062	527.69
422.285	526.69
422.507	591.69
422.73	688.69
422.953	652.69
423.175	586.69
423.398	550.69
423.621	533.69
423.843	554.69
424.066	557.69
424.288	561.69
424.511	608.69
424.733	626.69
424.956	741.69
425.178	711.69
425.401	689.69
425.623	717.69
425.846	616.69
426.068	575.69
426.291	592.69
426.513	562.69
426.735	568.69
426.958	632.69
427.18	712.69
427.402	866.69
427.625	934.69
427.847	840.69
428.069	693.69
428.292	641.69
428.514	595.69
428.736	564.69
428.958	563.69
429.181	545.69
429.403	539.69
429.625	541.69
429.847	569.69
430.069	625.69
430.292	629.69
430.514	563.69
430.736	531.69
430.958	533.69
431.18	505.69
431.402	497.69
431.624	491.69
431.846	490.69
432.068	484.69
432.29	506.69
432.512	478.69
432.734	495.69
432.956	495.69
433.178	524.69
433.4	530.69
433.622	514.69
433.844	499.69
434.066	491.69
434.287	487.69
434.509	486.69
434.731	497.69
434.953	497.69
435.175	523.69
435.397	570.69
435.618	561.69
435.84	607.69
436.062	726.69
436.284	796.69
436.505	669.69
436.727	604.69
436.949	553.69
437.17	573.69
437.392	523.69
437.614	563.69
437.835	596.69
438.057	715.69
438.278	823.69
438.5	785.69
438.721	858.69
438.943	833.69
439.165	664.69
439.386	632.69
439.608	599.69
439.829	600.69
440.05	627.69
440.272	674.69
440.493	635.69
440.715	594.69
440.936	576.69
441.158	547.69
441.379	556.69
441.6	565.69
441.822	585.69
442.043	637.69
442.264	699.69
442.486	756.69
442.707	643.69
442.928	640.69
443.149	593.69
443.371	616.69
443.592	674.69
443.813	759.69
444.034	821.69
444.255	668.69
444.476	594.69
444.698	593.69
444.919	584.69
445.14	697.69
445.361	639.69
445.582	638.69
445.803	669.69
446.024	804.69
446.245	817.69
446.466	757.69
446.687	647.69
446.908	605.69
447.129	565.69
447.35	559.69
447.571	546.69
447.792	542.69
448.013	537.69
448.234	588.69
448.455	621.69
448.675	719.69
448.896	842.69
449.117	702.69
449.338	703.69
449.559	791.69
449.779	860.69
450	725.69
450.221	628.69
450.442	573.69
450.662	536.69
450.883	546.69
451.104	546.69
451.324	554.69
451.545	518.69
451.766	517.69
451.986	509.69
452.207	495.69
452.428	464.69
452.648	480.69
452.869	502.69
453.089	487.69
453.31	498.69
453.53	511.69
453.751	490.69
453.971	492.69
454.192	537.69
454.412	525.69
454.633	471.69
454.853	474.69
455.073	479.69
455.294	502.69
455.514	587.69
455.734	577.69
455.955	494.69
456.175	464.69
456.395	462.69
456.616	465.69
456.836	449.69
457.056	439.69
457.276	443.69
457.497	431.69
457.717	448.69
457.937	462.69
458.157	469.69
458.377	466.69
458.598	489.69
458.818	545.69
459.038	630.69
459.258	676.69
459.478	573.69
459.698	540.69
459.918	498.69
460.138	493.69
460.358	478.69
460.578	500.69
460.798	506.69
461.018	514.69
461.238	495.69
461.458	482.69
461.678	482.69
461.898	477.69
462.118	487.69
462.338	510.69
462.558	533.69
462.777	508.69
462.997	505.69
463.217	529.69
463.437	527.69
463.657	523.69
463.876	515.69
464.096	497.69
464.316	532.69
464.536	496.69
464.755	538.69
464.975	534.69
465.195	615.69
465.414	699.69
465.634	589.69
465.854	536.69
466.073	513.69
466.293	493.69
466.512	503.69
466.732	498.69
466.951	498.69
467.171	493.69
467.391	483.69
467.61	518.69
467.829	497.69
468.049	503.69
468.268	496.69
468.488	507.69
468.707	494.69
468.927	478.69
469.146	478.69
469.365	493.69
469.585	472.69
469.804	480.69
470.023	486.69
470.243	498.69
470.462	500.69
470.681	530.69
470.901	539.69
471.12	508.69
471.339	513.69
471.558	496.69
471.777	486.69
471.997	481.69
472.216	498.69
472.435	550.69
472.654	532.69
472.873	505.69
473.092	514.69
473.311	507.69
473.53	487.69
473.749	493.69
473.968	535.69
474.187	660.69
474.406	667.69
474.625	565.69
474.844	518.69
475.063	513.69
475.282	496.69
475.501	492.69
475.72	513.69
475.939	499.69
476.158	519.69
476.377	549.69
476.596	505.69
476.814	526.69
477.033	523.69
477.252	551.69
477.471	521.69
477.69	543.69
477.908	546.69
478.127	539.69
478.346	545.69
478.564	565.69
478.783	571.69
479.002	569.69
479.22	565.69
479.439	578.69
479.658	590.69
479.876	602.69
480.095	615.69
480.313	650.69
480.532	617.69
480.751	607.69
480.969	630.69
481.188	677.69
481.406	705.69
481.624	629.69
481.843	602.69
482.061	598.69
482.28	576.69
482.498	597.69
482.717	594.69
482.935	583.69
483.153	593.69
483.372	583.69
483.59	612.69
483.808	601.69
484.027	588.69
484.245	608.69
484.463	576.69
484.681	605.69
484.9	611.69
485.118	599.69
485.336	606.69
485.554	611.69
485.772	626.69
485.99	613.69
486.209	601.69
486.427	610.69
486.645	627.69
486.863	647.69
487.081	651.69
487.299	618.69
487.517	641.69
487.735	641.69
487.953	633.69
488.171	651.69
488.389	643.69
488.607	643.69
488.825	656.69
489.043	662.69
489.261	638.69
489.479	638.69
489.696	637.69
489.914	672.69
490.132	669.69
490.35	689.69
490.568	705.69
490.786	695.69
491.003	669.69
491.221	718.69
491.439	711.69
